MovieID,Title,imdbID,spanishTitle,year,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,rtPictureURL,KMeans_Cluster
3955,The Ladies Man,213790,El terror de las chicas,2000,3.2,71.0,8.0,63.0,11.0,3.3,18.0,3.0,15.0,16.0,2.6,2790.0,43.0,http://content9.flixster.com/movie/27/08/270807_det.jpg,3
3956,Lost Souls,160484,Poseídos,2000,3.0,89.0,6.0,83.0,6.0,2.6,26.0,0.0,26.0,0.0,2.6,2140.0,26.0,http://content7.flixster.com/movie/27/93/279313_det.jpg,3
3957,Billy Jack,66832,"Billy, el defensor",1971,5.4,13.0,8.0,5.0,61.0,0.0,1.0,0.0,1.0,0.0,3.4,2007.0,63.0,http://content9.flixster.com/movie/26/46/264695_det.jpg,4
3958,Billy Jack Goes to Washington,75754,Billy Jack Goes to Washington,1977,2.7,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/89/74/10897408_det.jpg,1
3960,Thir13en Ghosts,245674,13 fantasmas,2001,3.4,89.0,11.0,78.0,12.0,3.4,22.0,3.0,19.0,13.0,3.0,20700.0,60.0,http://content8.flixster.com/movie/26/88/268814_det.jpg,3
3961,Ghoulies,89200,Ghoulies,1985,3.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/20/86/09/2086090_det.jpg,1
3962,Ghoulies II,93091,Ghoulies II,1988,1.8,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/85/88/10858853_det.jpg,1
3963,The Unsinkable Molly Brown,58708,Molly Brown siempre a flote,1964,5.1,7.0,5.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/29/18/291831_det.jpg,2
3964,The Adventures of Ichabod and Mr. Toad,41094,The Adventures of Ichabod and Mr. Toad,1949,7.0,10.0,9.0,1.0,90.0,0.0,3.0,2.0,1.0,66.0,3.4,2101.0,65.0,http://content7.flixster.com/movie/25/06/250693_det.jpg,4
3965,The Strange Love of Martha Ivers,38988,El extraño amor de Martha Ivers,1946,7.4,8.0,8.0,0.0,100.0,0.0,1.0,1.0,0.0,100.0,3.5,463.0,69.0,http://content9.flixster.com/movie/29/02/290227_det.jpg,4
3966,Detour,37638,Detour,1945,8.2,17.0,17.0,0.0,100.0,0.0,3.0,3.0,0.0,100.0,3.7,1411.0,75.0,http://content9.flixster.com/movie/30/37/303715_det.jpg,4
3967,Billy Elliot,249462,Billy Elliot,2000,7.2,114.0,97.0,17.0,85.0,7.3,33.0,29.0,4.0,87.0,3.4,21103.0,82.0,http://content9.flixster.com/movie/10/85/06/10850699_det.jpg,0
3968,Bedazzled,230030,Al diablo con el diablo,2000,5.4,109.0,53.0,56.0,48.0,5.2,32.0,14.0,18.0,43.0,2.7,15017.0,45.0,http://content6.flixster.com/movie/10/92/66/10926648_det.jpg,3
3969,Pay It Forward,223897,Cadena de favores,2000,5.0,125.0,49.0,76.0,39.0,4.5,35.0,13.0,22.0,37.0,3.5,22458.0,82.0,http://content6.flixster.com/movie/10/88/49/10884904_det.jpg,3
3970,E tu vivrai nel terrore - L'aldilà,82307,El más allá,1981,6.2,16.0,10.0,6.0,62.0,0.0,1.0,0.0,1.0,0.0,3.9,2574.0,80.0,http://content7.flixster.com/movie/28/79/287997_det.jpg,4
3971,The Private Eyes,81376,Detectives casi privados,1980,0.0,3.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/25/55/255512_det.jpg,1
3973,Book of Shadows: Blair Witch 2,229260,Blair Witch 2,2000,3.4,103.0,13.0,90.0,12.0,3.0,29.0,2.0,27.0,6.0,2.1,7040.0,24.0,http://content6.flixster.com/movie/10/89/11/10891180_det.jpg,3
3974,The Little Vampire,192255,El pequeño vampiro,2000,5.5,65.0,35.0,30.0,53.0,5.0,20.0,9.0,11.0,45.0,2.7,4743.0,54.0,http://content8.flixster.com/movie/10/88/47/10884726_det.jpg,0
3975,Lucky Number Slevin,425210,El caso Slevin,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/84/20/10842040_det.jpg,1
3976,Stardom,192949,Stardom,2000,4.9,21.0,8.0,13.0,38.0,5.3,5.0,2.0,3.0,40.0,2.8,424.0,34.0,http://content9.flixster.com/movie/28/22/282223_det.jpg,0
3977,Charlie's Angels: Full Throttle,305357,Los Angeles de Charlie - Al limite,2003,5.0,171.0,74.0,97.0,43.0,5.0,37.0,15.0,22.0,40.0,3.0,33126.0,54.0,http://content8.flixster.com/movie/11/13/33/11133370_det.jpg,3
3978,The Legend of Bagger Vance,146984,La leyenda de Bagger Vance,2000,5.2,128.0,54.0,74.0,42.0,4.7,32.0,12.0,20.0,37.0,3.2,9150.0,64.0,http://content6.flixster.com/movie/26/64/266492_det.jpg,3
3979,Little Nicky,185431,Little Nicky,2000,3.9,113.0,24.0,89.0,21.0,3.9,31.0,6.0,25.0,19.0,3.1,32660.0,64.0,http://content6.flixster.com/movie/25/96/259608_det.jpg,3
3980,Men of Honor,203019,Hombres de honor,2000,5.3,102.0,42.0,60.0,41.0,5.7,31.0,17.0,14.0,54.0,3.6,13217.0,83.0,http://content6.flixster.com/movie/10/92/08/10920896_det.jpg,3
3981,Red Planet,199753,Planeta rojo,2000,3.7,98.0,12.0,86.0,12.0,3.4,28.0,3.0,25.0,10.0,2.6,5320.0,32.0,http://content8.flixster.com/movie/25/89/258914_det.jpg,3
3982,What's Cooking?,197096,¿Qué se está cociendo?,2000,5.5,65.0,34.0,31.0,52.0,5.2,21.0,10.0,11.0,47.0,3.4,440.0,64.0,http://content7.flixster.com/movie/11/13/20/11132065_det.jpg,0
3983,You Can Count on Me,203230,Puedes contar conmigo,2000,8.0,96.0,91.0,5.0,94.0,7.7,29.0,27.0,2.0,93.0,4.0,2952.0,87.0,http://content7.flixster.com/movie/27/13/271397_det.jpg,0
3984,Diamonds Are Forever,66995,Diamantes para la eternidad,1971,6.4,36.0,24.0,12.0,66.0,5.7,6.0,3.0,3.0,50.0,3.4,12688.0,64.0,http://content7.flixster.com/movie/25/63/256325_det.jpg,0
3985,The Eagle Has Landed,74452,Ha llegado el águila,1976,6.5,5.0,4.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content9.flixster.com/movie/25/80/258095_det.jpg,2
3986,The 6th Day,216216,El 6º día,2000,5.2,112.0,45.0,67.0,40.0,5.1,31.0,13.0,18.0,41.0,2.7,12583.0,38.0,http://content9.flixster.com/movie/10/86/38/10863875_det.jpg,3
3987,Bounce,186894,Algo que contar,2000,5.5,105.0,54.0,51.0,51.0,5.1,32.0,14.0,18.0,43.0,2.7,3696.0,34.0,http://content9.flixster.com/movie/10/84/58/10845867_det.jpg,3
3988,How the Grinch Stole Christmas,170016,El grinch,2000,5.6,127.0,67.0,60.0,52.0,5.2,31.0,16.0,15.0,51.0,3.1,34926.0,57.0,http://content9.flixster.com/movie/25/55/255591_det.jpg,3
3989,One Day in September,230591,One Day in September,1999,8.0,28.0,27.0,1.0,96.0,0.0,3.0,3.0,0.0,100.0,4.0,829.0,88.0,http://content7.flixster.com/movie/10/88/53/10885373_det.jpg,4
3990,Rugrats in Paris: The Movie - Rugrats II,213203,Rugrats en París: La película,2000,6.3,72.0,54.0,18.0,75.0,5.8,22.0,13.0,9.0,59.0,2.8,5095.0,48.0,http://content9.flixster.com/movie/11/13/75/11137543_det.jpg,0
3991,102 Dalmatians,211181,102 dálmatas,2000,4.4,89.0,27.0,62.0,30.0,4.2,27.0,8.0,19.0,29.0,2.9,17460.0,44.0,http://content8.flixster.com/movie/10/86/73/10867358_det.jpg,3
3992,Malèna,213847,Malena,2000,5.6,76.0,42.0,34.0,55.0,5.0,30.0,14.0,16.0,46.0,3.9,7433.0,85.0,http://content7.flixster.com/movie/27/07/270709_det.jpg,0
3993,Quills,180073,Quills,2000,6.6,118.0,88.0,30.0,74.0,6.2,35.0,25.0,10.0,71.0,3.6,9122.0,81.0,http://content7.flixster.com/movie/27/08/270809_det.jpg,0
3994,Unbreakable,217869,El protegido,2000,6.2,156.0,106.0,50.0,67.0,5.6,33.0,19.0,14.0,57.0,3.3,35079.0,73.0,http://content7.flixster.com/movie/10/89/48/10894809_det.jpg,3
3995,Boys Life 3,265101,Boys Life 3,2000,5.4,7.0,4.0,3.0,57.0,0.0,2.0,0.0,2.0,0.0,3.2,77.0,43.0,http://content8.flixster.com/movie/10/88/59/10885982_det.jpg,4
3996,Wo hu cang long,190332,Tigre y dragón,2000,8.6,143.0,139.0,4.0,97.0,8.4,34.0,33.0,1.0,97.0,3.5,47802.0,81.0,http://content8.flixster.com/movie/25/49/254902_det.jpg,0
3997,Dungeons & Dragons,190374,Dragones y mazmorras,2000,3.1,87.0,9.0,78.0,10.0,3.1,26.0,2.0,24.0,7.0,2.2,6148.0,30.0,http://content8.flixster.com/movie/26/65/266510_det.jpg,3
3998,Proof of Life,228750,Prueba de vida,2000,5.3,113.0,44.0,69.0,38.0,4.9,32.0,10.0,22.0,31.0,2.9,6955.0,44.0,http://content7.flixster.com/movie/10/87/12/10871261_det.jpg,3
3999,Vertical Limit,190865,Límite vertical,2000,5.2,107.0,50.0,57.0,46.0,5.4,32.0,17.0,15.0,53.0,2.8,6863.0,44.0,http://content8.flixster.com/movie/10/88/37/10883746_det.jpg,3
4000,The Bounty,86993,Motín a bordo,1984,6.2,16.0,13.0,3.0,81.0,0.0,3.0,2.0,1.0,66.0,3.4,2904.0,64.0,http://content6.flixster.com/movie/10/88/45/10884508_det.jpg,4
4001,Code of Silence,88936,Código de silencio,1985,5.4,10.0,4.0,6.0,40.0,0.0,1.0,1.0,0.0,100.0,3.0,1217.0,50.0,http://content9.flixster.com/movie/10/90/23/10902395_det.jpg,4
4002,"Planes, Trains & Automobiles",93748,Mejor solo que mal acompañado,1987,7.8,41.0,39.0,2.0,95.0,7.1,7.0,6.0,1.0,85.0,3.4,13720.0,81.0,http://content8.flixster.com/movie/49/20/99/4920994_det.jpg,0
4003,She's Having a Baby,96094,La loca aventura del matrimonio,1988,5.4,20.0,10.0,10.0,50.0,0.0,1.0,0.0,1.0,0.0,3.1,2609.0,48.0,http://content7.flixster.com/movie/25/90/259009_det.jpg,4
4005,The Living Daylights,93428,007: alta tensión,1987,6.1,33.0,24.0,9.0,72.0,6.1,8.0,5.0,3.0,62.0,3.1,9634.0,61.0,http://content9.flixster.com/movie/25/93/259311_det.jpg,0
4006,Transformers,418279,Transformers,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/91/83/10918394_det.jpg,1
4007,Wall Street,94291,Wall Street,1987,6.8,48.0,37.0,11.0,77.0,4.5,7.0,2.0,5.0,28.0,3.5,10858.0,79.0,http://content7.flixster.com/movie/11/15/30/11153029_det.jpg,0
4008,Born on the Fourth of July,96969,Nacido el cuatro de julio,1989,7.3,36.0,32.0,4.0,88.0,6.6,7.0,5.0,2.0,71.0,3.3,11412.0,69.0,http://content7.flixster.com/movie/10/88/87/10888705_det.jpg,0
4009,Talk Radio,96219,Hablando con la muerte,1988,6.7,25.0,20.0,5.0,80.0,0.0,4.0,2.0,2.0,50.0,3.6,1535.0,77.0,http://content7.flixster.com/movie/27/94/279497_det.jpg,4
4010,Brewster's Millions,88850,El gran despilfarro,1985,4.7,20.0,8.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/88/50/10885073_det.jpg,2
4011,Snatch.,208092,Snatch: Cerdos y diamantes,2000,6.4,136.0,98.0,38.0,72.0,5.9,34.0,22.0,12.0,64.0,4.0,125460.0,92.0,http://content7.flixster.com/movie/10/93/72/10937277_det.jpg,0
4012,Punchline,95927,Lo que cuenta es el final,1988,5.4,16.0,8.0,8.0,50.0,0.0,1.0,0.0,1.0,0.0,2.8,1447.0,35.0,http://content9.flixster.com/movie/28/00/280007_det.jpg,4
4013,Mr. Accident,156807,Mr. Accident,2000,3.0,6.0,1.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/91/91/10919173_det.jpg,1
4014,Chocolat,241303,Chocolat,2000,6.0,114.0,71.0,43.0,62.0,6.1,32.0,20.0,12.0,62.0,3.6,62492.0,82.0,http://content6.flixster.com/movie/10/24/34/10243432_det.jpg,0
4015,"Dude, Where's My Car?",242423,"Colega, ¿dónde está mi coche?",2000,3.6,54.0,10.0,44.0,18.0,4.2,14.0,4.0,10.0,28.0,2.8,34490.0,52.0,http://content6.flixster.com/movie/60/97/609760_det.jpg,3
4016,The Emperor's New Groove,120917,El emperador y sus locuras,2000,7.0,126.0,107.0,19.0,84.0,6.6,32.0,24.0,8.0,75.0,3.4,35081.0,75.0,http://content9.flixster.com/movie/25/10/251095_det.jpg,0
4017,Who the #$&% Is Jackson Pollock?,487092,Who the #$&% Is Jackson Pollock?,2006,7.4,15.0,15.0,0.0,100.0,7.8,7.0,7.0,0.0,100.0,3.5,1003.0,71.0,http://content6.flixster.com/movie/34/45/95/3445952_det.jpg,0
4018,What Women Want,207201,¿En qué piensan las mujeres?,2000,5.6,118.0,62.0,56.0,52.0,5.8,32.0,20.0,12.0,62.0,3.1,33431.0,60.0,http://content6.flixster.com/movie/62/99/74/6299748_det.jpg,3
4019,Finding Forrester,181536,Descubriendo a Forrester,2000,6.5,122.0,90.0,32.0,73.0,6.3,30.0,21.0,9.0,70.0,3.4,15572.0,76.0,http://content7.flixster.com/movie/25/61/256105_det.jpg,0
4020,The Gift,219699,Premonición,2000,5.9,116.0,65.0,51.0,56.0,6.1,29.0,18.0,11.0,62.0,3.1,8477.0,56.0,http://content9.flixster.com/movie/27/01/270195_det.jpg,3
4021,Before Night Falls,247196,Antes que anochezca,2000,6.9,95.0,71.0,24.0,74.0,7.6,28.0,26.0,2.0,92.0,3.8,7012.0,79.0,http://content8.flixster.com/movie/27/16/271614_det.jpg,0
4022,Cast Away,162222,Náufrago,2000,7.4,152.0,136.0,16.0,89.0,7.2,34.0,30.0,4.0,88.0,3.5,60473.0,80.0,http://content9.flixster.com/movie/10/93/45/10934595_det.jpg,0
4023,The Family Man,218967,Family Man,2000,5.4,125.0,65.0,60.0,52.0,4.7,31.0,11.0,20.0,35.0,3.1,19358.0,66.0,http://content7.flixster.com/movie/10/84/98/10849849_det.jpg,3
4024,The House of Mirth,200720,La casa de la alegría,2000,6.9,93.0,75.0,18.0,80.0,6.9,31.0,25.0,6.0,80.0,3.5,1118.0,69.0,http://content7.flixster.com/movie/10/89/71/10897185_det.jpg,0
4025,Miss Congeniality,212346,Miss Agente Especial,2000,5.1,113.0,46.0,67.0,40.0,4.3,27.0,8.0,19.0,29.0,3.2,63572.0,71.0,http://content8.flixster.com/movie/55/05/33/5505338_det.jpg,3
4027,"O Brother, Where Art Thou?",190590,O Brother!,2000,7.1,143.0,109.0,34.0,76.0,6.6,35.0,24.0,11.0,68.0,3.7,35122.0,87.0,http://content7.flixster.com/movie/97/83/14/9783145_det.jpg,0
4028,Songcatcher,210299,Songcatcher,2000,6.3,80.0,57.0,23.0,71.0,6.3,26.0,19.0,7.0,73.0,3.7,521.0,77.0,http://content6.flixster.com/movie/25/52/255224_det.jpg,0
4029,State and Main,120202,State and Main,2000,7.3,113.0,97.0,16.0,85.0,6.8,29.0,24.0,5.0,82.0,3.3,2255.0,64.0,http://content8.flixster.com/movie/27/27/272726_det.jpg,0
4030,Dracula 2000,219653,Dracula 2001,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/85/16/10851624_det.jpg,1
4031,All the Pretty Horses,149624,Todos los caballos bellos,2000,4.9,99.0,32.0,67.0,32.0,4.6,33.0,8.0,25.0,24.0,3.0,2957.0,43.0,http://content9.flixster.com/movie/25/94/259407_det.jpg,3
4032,An Everlasting Piece,218182,Agarrados por los pelos,2000,5.2,45.0,22.0,23.0,48.0,6.2,18.0,14.0,4.0,77.0,3.6,540.0,73.0,http://content9.flixster.com/movie/27/90/279095_det.jpg,0
4033,Thirteen Days,146309,Trece días,2000,7.1,114.0,94.0,20.0,82.0,7.1,28.0,24.0,4.0,85.0,3.4,4777.0,76.0,http://content9.flixster.com/movie/10/89/34/10893483_det.jpg,0
4034,Traffic,181865,Traffic,2000,8.0,149.0,136.0,13.0,91.0,7.8,39.0,36.0,3.0,92.0,3.5,26217.0,81.0,http://content9.flixster.com/movie/27/66/276615_det.jpg,0
4035,The Claim,218378,El perdón,2000,5.8,83.0,52.0,31.0,62.0,6.2,28.0,18.0,10.0,64.0,3.1,892.0,46.0,http://content7.flixster.com/movie/28/22/282225_det.jpg,0
4036,Shadow of the Vampire,189998,La sombra del vampiro,2000,7.0,133.0,108.0,25.0,81.0,6.9,32.0,27.0,5.0,84.0,3.4,5965.0,69.0,http://content8.flixster.com/movie/28/54/285410_det.jpg,0
4037,House of Games,93223,La casa del juego,1987,8.2,24.0,23.0,1.0,95.0,0.0,1.0,1.0,0.0,100.0,3.8,1676.0,80.0,http://content8.flixster.com/movie/10/91/35/10913522_det.jpg,4
4038,Kill Me Again,97662,La muerte golpea dos veces,1989,0.0,4.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/11/14/85/11148506_det.jpg,1
4039,Annie,83564,Annie,1982,4.9,23.0,12.0,11.0,52.0,0.0,4.0,2.0,2.0,50.0,3.1,20236.0,64.0,http://content8.flixster.com/movie/26/47/264726_det.jpg,4
4040,Don't Tell Mom the Babysitter's Dead,101757,Don't Tell Mom the Babysitter's Dead,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/88/52/10885290_det.jpg,1
4041,An Officer and a Gentleman,84434,Oficial y caballero,1982,7.4,16.0,15.0,1.0,93.0,0.0,1.0,1.0,0.0,100.0,3.5,8345.0,79.0,http://content6.flixster.com/movie/10/88/91/10889116_det.jpg,4
4042,The Alamo,318974,El álamo. La leyenda,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/84/54/10845441_det.jpg,1
4043,At Close Range,90670,Hombres frente a frente,1986,7.1,14.0,13.0,1.0,92.0,0.0,1.0,1.0,0.0,100.0,3.5,2435.0,71.0,http://content6.flixster.com/movie/11/15/08/11150824_det.jpg,4
4044,Breaker! Breaker!,75783,El poder de la fuerza,1977,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/89/13/10891301_det.jpg,1
4045,Breakheart Pass,72735,Nevada Express,1975,6.3,7.0,5.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/88/68/10886868_det.jpg,2
4046,Friendly Persuasion,49233,La gran prueba,1956,7.7,6.0,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/71/18/55/7118553_det.jpg,2
4047,Gettysburg,107007,Gettysburg,1993,7.1,15.0,13.0,2.0,86.0,0.0,3.0,3.0,0.0,100.0,3.7,4656.0,86.0,http://content8.flixster.com/movie/25/39/253922_det.jpg,4
4048,Imaginary Crimes,110115,Crímenes imaginarios,1994,6.5,7.0,5.0,2.0,71.0,0.0,3.0,2.0,1.0,66.0,3.2,276.0,55.0,http://content7.flixster.com/movie/10/90/37/10903753_det.jpg,4
4049,Rancho Deluxe,73605,Rancho Deluxe,1975,6.0,12.0,8.0,4.0,66.0,0.0,4.0,1.0,3.0,25.0,3.0,463.0,42.0,http://content6.flixster.com/movie/10/93/16/10931684_det.jpg,4
4050,The St. Francisville Experiment,218625,The St. Francisville Experiment,2000,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/93/08/10930861_det.jpg,1
4051,Ein Toter hing im Netz,54333,Ein Toter hing im Netz,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content8.flixster.com/movie/10/87/23/10872302_det.jpg,1
4052,Antitrust,218817,Conspiración en la red,2001,4.1,102.0,25.0,77.0,24.0,4.0,31.0,9.0,22.0,29.0,2.8,5738.0,48.0,http://content6.flixster.com/movie/11/12/75/11127532_det.jpg,3
4053,Double Take,238948,Menudo bocazas,2001,3.4,75.0,9.0,66.0,12.0,3.5,22.0,4.0,18.0,18.0,2.8,2242.0,47.0,http://content8.flixster.com/movie/26/35/263518_det.jpg,3
4055,Panic Room,258000,La habitación del pánico,2002,6.9,178.0,136.0,42.0,76.0,6.6,34.0,24.0,10.0,70.0,3.0,19615.0,61.0,http://content9.flixster.com/movie/10/91/39/10913971_det.jpg,0
4056,The Pledge,237572,El juramento,2001,6.8,119.0,92.0,27.0,77.0,7.1,36.0,31.0,5.0,86.0,3.2,4315.0,55.0,http://content9.flixster.com/movie/10/89/47/10894799_det.jpg,0
4057,Kids World,176883,Kids World,2001,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.2,289.0,47.0,http://content8.flixster.com/movie/48/66/41/4866418_det.jpg,1
4059,The Amati Girls,213446,The Amati Girls,2000,4.2,12.0,5.0,7.0,41.0,3.3,5.0,1.0,4.0,20.0,3.4,179.0,65.0,http://content7.flixster.com/movie/31/03/53/3103537_det.jpg,0
4060,Love Field,104765,Por encima de todo,1992,5.7,10.0,5.0,5.0,50.0,0.0,3.0,0.0,3.0,0.0,3.2,596.0,48.0,http://content9.flixster.com/movie/26/32/263291_det.jpg,4
4062,Mystic Pizza,95690,Mystic Pizza,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/84/73/10847333_det.jpg,1
4063,Prelude to a Kiss,105165,Prelude to a Kiss,1992,5.8,21.0,13.0,8.0,61.0,0.0,4.0,2.0,2.0,50.0,2.8,2250.0,37.0,http://content8.flixster.com/movie/10/88/59/10885926_det.jpg,4
4064,Coffy,69897,Coffy,1973,6.7,19.0,15.0,4.0,78.0,0.0,4.0,2.0,2.0,50.0,3.7,2668.0,73.0,http://content7.flixster.com/movie/27/18/271809_det.jpg,4
4065,Foxy Brown,71517,Foxy Brown,1974,5.5,18.0,10.0,8.0,55.0,0.0,2.0,1.0,1.0,50.0,3.4,1680.0,67.0,http://content8.flixster.com/movie/27/18/271810_det.jpg,4
4066,I'm Gonna Git You Sucka,95348,I'm Gonna Git You Sucka,1988,5.7,26.0,16.0,10.0,61.0,4.2,5.0,2.0,3.0,40.0,3.4,2387.0,69.0,http://content8.flixster.com/movie/27/21/272122_det.jpg,0
4067,Untamed Heart,108451,Corazón indomable,1993,5.6,25.0,13.0,12.0,52.0,0.0,3.0,2.0,1.0,66.0,3.4,3409.0,76.0,http://content7.flixster.com/movie/10/84/98/10849889_det.jpg,4
4069,The Wedding Planner,209475,Planes de boda,2001,0.0,2.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/10/89/24/10892424_det.jpg,1
4070,Amy,118614,Amy,1997,5.0,14.0,6.0,8.0,42.0,6.1,6.0,4.0,2.0,66.0,3.7,361.0,76.0,http://content9.flixster.com/movie/26/68/266815_det.jpg,0
4073,The Invisible Circus,178642,The Invisible Circus,1999,4.1,60.0,13.0,47.0,21.0,3.8,19.0,3.0,16.0,15.0,3.0,935.0,44.0,http://content9.flixster.com/movie/10/87/08/10870815_det.jpg,3
4074,Die Stille nach dem Schuß,234805,El silencio tras el disparo,2000,7.4,14.0,12.0,2.0,85.0,0.0,4.0,4.0,0.0,100.0,3.5,304.0,66.0,http://content8.flixster.com/movie/10/92/33/10923310_det.jpg,4
4076,Two Ninas,162024,Two Ninas,1999,5.9,9.0,6.0,3.0,66.0,0.0,4.0,3.0,1.0,75.0,3.0,339.0,40.0,http://content9.flixster.com/movie/28/17/281799_det.jpg,4
4077,Harry un ami qui vous veut du bien,216800,"Harry, un amigo que os quiere",2000,7.5,88.0,84.0,4.0,95.0,7.9,26.0,26.0,0.0,100.0,3.6,960.0,74.0,http://content6.flixster.com/movie/10/91/88/10918860_det.jpg,0
4078,Amazing Grace and Chuck,92545,La voz del silencio,1987,4.4,7.0,2.0,5.0,28.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,http://content6.flixster.com/movie/34/10/42/3410420_det.jpg,2
4079,Amazon Women on the Moon,92546,Amazonas en la luna,1987,5.5,11.0,7.0,4.0,63.0,0.0,1.0,0.0,1.0,0.0,3.2,2625.0,53.0,http://content6.flixster.com/movie/10/91/50/10915000_det.jpg,4
4080,Baby Boom,92605,"Baby, tú vales mucho",1987,6.4,16.0,13.0,3.0,81.0,0.0,1.0,1.0,0.0,100.0,2.9,3027.0,56.0,http://content9.flixster.com/movie/10/92/69/10926931_det.jpg,4
4081,Back to the Beach,92608,Back to the Beach,1987,5.8,14.0,10.0,4.0,71.0,0.0,1.0,1.0,0.0,100.0,2.9,1446.0,49.0,http://content8.flixster.com/movie/10/88/39/10883942_det.jpg,4
4082,Barfly,92618,El borracho,1987,6.6,17.0,13.0,4.0,76.0,0.0,2.0,1.0,1.0,50.0,3.8,2187.0,82.0,http://content7.flixster.com/movie/28/21/282193_det.jpg,4
4083,Best Seller,92641,Best Seller,1987,5.9,10.0,6.0,4.0,60.0,0.0,1.0,0.0,1.0,0.0,3.1,763.0,45.0,http://content8.flixster.com/movie/27/96/279602_det.jpg,4
4084,Beverly Hills Cop II,92644,Superdetective en Hollywood II,1987,4.8,24.0,11.0,13.0,45.0,0.0,1.0,0.0,1.0,0.0,3.1,15724.0,63.0,http://content7.flixster.com/movie/10/84/44/10844413_det.jpg,4
4085,Beverly Hills Cop,86960,Superdetective en Hollywood,1984,7.1,36.0,30.0,6.0,83.0,6.4,5.0,3.0,2.0,60.0,3.4,24776.0,73.0,http://content6.flixster.com/movie/10/84/44/10844412_det.jpg,0
4086,The Big Easy,92654,Querido detective,1986,7.5,13.0,13.0,0.0,100.0,0.0,1.0,1.0,0.0,100.0,3.3,1369.0,61.0,http://content8.flixster.com/movie/26/81/268126_det.jpg,4
4087,Da wan,287934,El funeral del jefe,2001,4.7,15.0,3.0,12.0,20.0,0.0,1.0,0.0,1.0,0.0,3.6,201.0,72.0,http://content8.flixster.com/movie/10/87/11/10871130_det.jpg,4
4088,The Big Town,92656,Mano de oro,1987,5.5,6.0,4.0,2.0,66.0,0.0,1.0,1.0,0.0,100.0,3.0,433.0,30.0,http://content6.flixster.com/movie/10/88/23/10882396_det.jpg,4
4089,Born in East L.A.,92690,Born in East L.A.,1987,4.9,7.0,3.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://content7.flixster.com/movie/10/87/27/10872713_det.jpg,2
